depId, depCount
org.apache.struts:struts2-embeddedjsp-plugin, 1
com.heroku.api:heroku-api, 1
${project.groupId}:mop-apt, 1
io.vertx:vertx-docgen, 71
org.languagetool:languagetool-gui-commons, 1
${project.groupId}:jetspeed-portal, 1
com.tourapp.tour:com.tourapp.tour.acctpay.screen, 1
com.anrisoftware.sscontrol:sscontrol-security-clamav, 1
uk.ltd.getahead:dwr, 73
exo:exoplatform.jsf.exo-components, 3
cc.redberry:core, 2
org.fcrepo:berkeley-db, 5
org.apache.servicemix.tooling:servicemix-quartz-service-unit, 1
org.jumpmind.symmetric:symmetric-ddl, 1
org.glassfish.persistence.cmp:cmp-generator-database, 3
org.apache.stanbol:org.apache.stanbol.commons.solr.extras.paoding, 1
${project.groupId}:org.openwms.core.service.api, 1
org.jasig.service:person-directory-impl, 3
org.apache.directory.server:apacheds-xbean-spring, 2
org.opensocial.explorer:opensocial-explorer-webcontent, 1
org.codehaus.jtstand:jtstand-label, 1
org.fuzzydb:org.fuzzydb.client, 5
org.apache.accumulo:accumulo-tserver, 2
org.unix4j:unix4j-tools, 1
org.xerial.java:xerial-silk, 2
com.soulgalore:crawler, 1
com.sun.grizzly:grizzly-grizzlet, 1
${project.groupId}:grinder-xmlbeans, 1
org.mobicents.servlet.sip.examples:jslee-sips-interop-demo-sips-web, 1
org.apache.geronimo.modules:geronimo-deployment, 3
com.liferay.mobile:liferay-android-sdk, 1
org.apache.lucene:lucene-spatial, 50
org.codehaus.mojo:cbuild-utils, 3
org.apache.maven.continuum:continuum-notifier-wagon, 3
sun.jdk:jconsole, 68
net.liftweb:lift-webkit_2.9.2, 35
com.cosmicpush:push-server-common, 7
org.webjars:pure, 1
net.liftweb:lift-webkit_2.9.0, 7
org.tinygroup:org.tinygroup.cepcorebasicservice, 1
net.liftweb:lift-webkit_2.9.1, 38
org.restlet.jee:org.restlet.ext.slf4j, 1
org.scalaz:scalaz-geo_2.10.0-M1, 4
io.restx:restx-jongo, 1
org.jboss.arquillian.extension:arquillian-warp-spi, 7
${testdb.groupId}:${testdb.artifactId}, 1
org.camunda.bpm.extension:camunda-bpm-assert, 1
org.apache.archiva.redback.components.registry:spring-registry-commons, 28
org.xwiki.commons:xwiki-commons-legacy-component-api, 1
${project.groupId}:org.robokind.impl.motion, 1
de.java2html:java2html, 18
org.primefaces.themes:rocket, 4
org.apache.aries.application:org.apache.aries.application.utils, 11
org.webjars:ammo-js, 1
org.fabric3:fabric3-federation-deployment, 3
${project.groupId}:library, 1
com.argonio.gora:gora-core, 4
com.simperium:simperium-core, 1
org.objectweb.monolog:monolog-core, 37
excalibur-util:excalibur-util, 1
com.bastengao.freeroute:struts2-freeroute4spring, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-da-maxent, 9
org.cometd.java:cometd-java-annotations, 5
it.tidalwave.bluebill:it-tidalwave-observation, 15
org.codehaus.service-conduit:sca4j-jndi, 1
fr.irit.smac.thirdparty.ivy:ivy-java, 1
org.jboss.resteasy:resteasy-servlet-initializer, 4
com.google.gwt:gwt-dev, 568
net.sourceforge.jadex:jadex-kernel-micro, 19
com.fasterxml.jackson.module:jackson-module-paranamer, 1
net.osgiliath.wrappers:net.osgiliath.wrapper.spring-ldap, 3
com.ericsson.research.trap:trap-network-websockets-nio, 4
org.beangle.data:beangle-data-model, 10
net.databinder:dispatch-core_2.9.1, 14
${project.groupId}:truezip-driver-file, 17
org.json4s:json4s-scalaz_2.10, 3
org.webjars:jsonfile, 2
net.databinder:dispatch-core_2.9.2, 6
org.json4s:json4s-scalaz_2.11, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-pl-le, 5
net.databinder:dispatch-core_2.9.0, 8
com.atlassian.bamboo:atlassian-bamboo-api, 1
org.apache.deltaspike.modules:deltaspike-partial-bean-module-impl, 5
it.unimi.di:mg4j-big, 1
org.lazydog.mbean:mbean-utility, 1
cc.catalysts:metaas, 1
org.eclipse.mylyn.bugzilla:ui, 1
org.apache.geronimo.configs:tomcat7-no-ha, 1
org.kohsuke.jinterop:jinterop-proxy, 21
org.apache.marmotta:marmotta-sparql, 1
org.graylog2:graylog2-inputs, 5
org.jbundle.util.webapp:org.jbundle.util.webapp.redirect, 5
org.jbpm:jbpm-services-cdi, 8
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-zh-xinhua-pcfg, 3
org.apache.isis.runtimes.dflt:runtime, 26
com.turbomanage.storm:storm-api, 1
org.zanata:zanata-adapter-properties, 2
org.microemu:microemu-javase-swing, 5
org.entando.entando.bundles.contents:entando-content-generic, 2
net.objectlab.kit:datecalc-jdk, 1
org.openrdf.sesame:sesame-queryparser-serql, 2
org.jboss.jbossas:jboss-web-deployer, 1
com.twitter:bijection-core_2.9.3, 21
com.twitter:bijection-core_2.9.2, 7
javax.xml.bind:jsr173_api, 121
com.twitter:storehaus-algebra_2.9.2, 1
net.roboconf:roboconf-target-api, 2
com.twitter:storehaus-algebra_2.9.3, 5
org.apache.marmotta:marmotta-loader-core, 2
com.ning.billing.commons:killbill-locker, 17
org.jvnet.hyperjaxb3:hyperjaxb3-ejb-runtime, 8
org.akhikhl.gretty:gretty9-helper, 1
instaparse:instaparse, 1
com.firebase:tubesock, 3
net.databinder:dispatch-core_2.9.3, 5
org.ow2.easybeans:easybeans-core, 21
org.sonatype.siesta:siesta-server, 14
org.apache.tiles:tiles-autotag-core, 4
org.emftext.language:org.emftext.language.java, 2
org.apache.geronimo.gshell.commands:gshell-optional, 1
org.rhq:rhq-filetemplate-bundle-common, 1
org.opensaml:opensaml, 30
cog-4_1_6_rc2:cryptix32, 2
org.clojars.smallrivers:kafka, 1
se.vgregion.raindancenotifier:raindancenotifier-core-composite-svc, 1
com.socrata:soda-publisher-scala_2.9.1-1, 1
org.glassfish.jersey.media:jersey-media-json-jackson1, 3
org.apache.clerezza:rdf.scala.utils, 16
${project.groupId}:apacheds-interceptors-collective, 244
com.ibm.websphere.as:jflt, 1
org.ow2.jonas:jonas-management-javaee, 100
net.sf.squirrel-sql.thirdparty-non-maven:swingsetthemes, 1
gf-3122:gf.javax.servlet-api, 4
org.scalesxml:scales-iterv_2.11, 1
org.scalesxml:scales-iterv_2.10, 1
com.nativelibs4java:ochafik-util, 11
org.apache.s4:s4-base, 1
org.owasp.appsensor:appsensor-core, 4
com.cisco.oss.foundation.directory:sd-core, 6
org.ow2.xlcloud.xsa.ext.hpc:hpc-impl, 1
org.n52.sensorweb:52n-oasis-schema, 11
${project.groupId}:sslr-core, 11
com.ericsson.research.trap.transports:websocket-ernio, 2
it.sephiroth.android.library.floatingmenu:floatingmenu, 1
${mechio.groupId}:org.mechio.api.audio, 1
${pom.groupId}:inap-api, 5
net.smartam.leeloo:oauth2-client, 3
org.jboss.ejb3.ejbref.resolver:ejbref-resolver-spi, 41
com.google.code.greaze:greaze-definition, 4
com.amazonaws:aws-java-sdk-route53, 135
com.netflix.Nicobar:nicobar-groovy2, 1
org.jibx.schema.org.opentravel._2011B:org.jibx.schema.org.opentravel._2011B.base.air, 12
org.apache.felix:org.apache.felix.httplite.core, 1
com.ibm.websphere.as:runtimefw, 1
org.jbundle.base:org.jbundle.base.mixed, 1
org.ow2.frascati.tinfi:frascati-tinfi-scaadl, 1
org.ops4j.pax.url:pax-url-maven-commons, 14
com.jfinal:jfinal, 14
com.lihaoyi:utest_sjs0.5.0-M3_2.10, 1
org.beangle.struts2:beangle-struts2-captcha, 2
${project.groupId}:xd-common, 1
org.scalatra:scalatra-test_2.8.2.RC1, 1
org.apache.geronimo.modules:geronimo-connector-builder, 2
${project.groupId}:HsaTools-Search-module-web, 1
org.sazabi:util-twitter_2.10, 1
org.apache.marmotta:kiwi-sparql, 6
net.fortytwo.sesametools:reposail, 1
regexp:regexp, 434
${project.groupId}:UT_DSL_JAVA_UTL, 1
de.piratech:dasding.data, 1
org.apache.marmotta:ldclient-provider-youtube, 1
org.wicketstuff:ddcalendar, 1
net.java.openjdk.cacio:cacio-shared, 1
exo:exoplatform.services.grammar-analyzer.impl, 1
com.wassilak:emom, 1
org.jbundle.app.test:org.jbundle.res.app.test, 2
org.jbundle.app.office:org.jbundle.model.app.office.contact, 5
com.microsoft.windowsazure.storage:microsoft-windowsazure-storage-sdk, 1
mx4j:mx4j-impl, 25
net.wasdev.wlp.ant:wlp-anttasks, 1
com.nesscomputing.components:ness-lifecycle, 13
org.seleniumhq.selenium:jetty-repacked, 35
org.apache.marmotta:ldpath-functions-collections, 1
com.github.gabrielemariotti.cards:library, 1
org.jboss.kernel:jboss-dependency, 62
dk.brics:xeger, 1
net.liftmodules:fobo-font-awesome_2.6_2.9.1, 1
com.netflix.pytheas:pytheas-core, 13
org.codehaus.service-conduit:sca4j-web, 1
net.liftmodules:fobo-font-awesome_2.6_2.9.2, 1
org.ow2.petals.dsb:petals-generator-restcommons, 11
it.unibo.alchemist:alchemist-approximatemodelchecking, 2
${project.groupId}:cdk-iordf, 1
${project.groupId}:squirrelsql-update-site, 1
org.glassfish.tyrus.ext:tyrus-extension-deflate, 1
org.apache.geronimo.samples:app-per-port-war2, 1
org.apache.marmotta:marmotta-backend-kiwi, 4
org.apache.geronimo.samples:app-per-port-war1, 1
net.osgiliath.framework:net.osgiliath.features.karaf-features-validation, 2
org.foxlabs:foxlabs-common, 1
com.zaubersoftware.commons.auth:commons-auth-api, 2
${project.groupId}:yav, 1
${project.groupId}:trip-core, 1
asm:asm-util, 598
com.opower:rest-client-generator, 1
uk.org.lidalia:sysout-over-slf4j, 7
org.connid.testbundles:testcommonv1, 3
org.apache.myfaces.extensions.validator.validation-modules:myfaces-extval-property-validation, 1
org.connid.testbundles:testcommonv2, 3
net.sf.staccatocommons:staccatissimo-util, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.mstparser-model-parser-en-sample, 1
org.jclouds.api:atmos, 9
org.codehaus.modello:modello-plugin-sax, 2
${project.groupId}:java-squid, 4
org.eclipse.jetty:jetty-proxy, 1
${project.groupId}:cxf-rt-frontend-jaxrs, 1
org.glassfish.jersey.containers:jersey-container-jdk-http, 2
org.mapsforge:mapsforge-core, 5
org.glassfish.main.cluster:cluster-admin, 1
org.apache.camel:camel-gae, 1
org.apache.directory.server:apacheds-xdbm-partition, 4
org.apache.myfaces.extensions.cdi.modules:myfaces-extcdi-jsf20-module-api, 2
org.carrot2:morfologik-fsa, 53
org.ow2.frascati:frascati-component-factory-julia, 1
com.cedarsoft.spring:rcp, 1
net.phaedra:phaedra-commons, 2
org.springframework.integration:spring-integration-redis, 8
${project.groupId}:wisdom-api, 3
org.apache.jackrabbit:oak-mk-api, 30
com.dell.doradus:doradus-common, 1
com.googlecode.ictclas4j:ictclas4j, 3
org.eclipse.hudson.main:hudson-rest-plugin, 1
org.apache.geronimo.ext.openejb:openejb-core, 5
com.anrisoftware.globalpom:globalpomutils-data, 4
net.peachjean.slf4j.mojo:slf4j-mojo, 1
org.eclipse.birt.runtime:org.eclipse.emf.ecore, 5
org.wikbook:wikbook.template.core, 1
${project.groupId}:cdk-diff, 1
org.ow2.asm:asm-commons, 14812
org.javafxdata:datafx-featuretoggle, 1
org.kaazing:gateway.client.java.util, 1
fr.velossity.osgi:iPOJOProducerWB, 1
com.google.api.client:google-api-client-auth-oauth, 1
rim:eccpresso-all, 1
ru.darklogic.jericho:monitor, 1
com.wassilak:cache-service, 1
it.unibo.alchemist:alchemist-engine, 8
org.w3:ntriples_js_sjs0.5_2.11, 3
org.w3:ntriples_js_sjs0.5_2.10, 3
com.prezi.spaghetti:spaghetti-haxe-support, 2
org.jbpm:jbpm-gwt-shared, 6
geronimo:daytrader-ejb, 3
org.jboss.as:jboss-as-clustering-infinispan, 24
${project.groupId}:pipeline-tests, 1
org.mod4j:mod4j-businessdomain-generator, 1
org.mod4j.org.eclipse.emf.ecore:xmi, 9
org.scala-lang.plugins:scala-continuations-plugin_2.11.2, 1
${groupId}:hibernate-core, 2
net.sf.jsr107cache:jsr107cache, 18
com.tourgeek.res:com.tourgeek.res.tour.base, 29
${project.groupId}:org.appdapter.lib.bind.math, 16
org.slf4s:slf4s-api_2.10, 2
it.unibo.alchemist:alchemist-incarnation-protelis, 3
org.wickedsource.logunit:logunit-testng, 1
org.solovyev.android:android-common-sherlock, 4
org.slf4s:slf4s-api_2.11, 2
org.jboss.aesh:aesh, 116
org.jvnet.hudson.main:hudson-gwt-icons-silk, 3
${project.groupId}:sloth-core, 1
org.randombits.supplier:supplier-core, 1
org.apache.nifi:nifi-file-authorization-provider, 1
org.apache.clerezza:platform.usermanager, 14
org.geotools:gt-gtopo30, 5
com.thesett:javasource-maven-plugin, 1
org.sonatype.security:security-rest-model, 5
${project.groupId}:apparat-ersatz, 1
commons-jexl:commons-jexl, 123
org.mobicents.resources:mobicents-slee-ra-diameter-base-ratype, 1
org.ow2.fractal.bf.binjiu.runtime:controlpoint, 1
org.apache.activemq:activemq-mqtt, 34
org.fusesource.jansi:jansi, 6468
${project.groupId}:gpuimage-library, 1
org.glassfish.jersey.ext:jersey-metainf-services, 49
org.akhikhl.gretty:gretty-commons-spring-boot, 2
org.apache.openwebbeans:openwebbeans-el22, 43
com.projectdarkstar.server:sgs-server-api, 4
com.palominolabs.config:config-inject, 1
io.tracee.binding:tracee-jaxws, 1
${project.groupId}:typed-queries-codegen, 1
net.sf.jguiraffe:jguiraffe-test-helper, 3
com.michaelpardo:ollie, 1
org.jodd:jodd-http, 1
org.akhikhl.gretty:gretty-commons-helper, 2
org.scalaz:scalaz-iteratee_2.10, 8
org.scalaz:scalaz-iteratee_2.11, 2
org.dishevelled:dsh-observable, 3
org.resteasy:jaxrs-api, 2
org.eobjects.datacleaner:DataCleaner-monitor-salesforce-datastore-wizard, 1
org.mobicents.servers.media.codecs:ilbc, 4
${project.groupId}:rice-legacy-web, 2
org.ow2.weblab.core.helpers:rdf-helper-jena, 3
com.github.odavid.maven.plugins:maven-ant-tasks, 1
com.emc.vipr:vipr-controller-models, 1
org.sonatype.nexus:nexus-test-harness-launcher, 1
org.apache.archiva.redback:redback-struts2-integration, 1
org.javafxdata:datafx-datareader, 1
org.apache.openwebbeans:openwebbeans-el10, 2
org.openbel:org.openbel.framework.api, 2
exo:exoplatform.services.organization.impl, 15
org.jclouds.provider:rackspace-cloudservers-us, 6
org.dspace:dspace-services, 27
io.brooklyn:brooklyn-jmxrmi-agent, 14
org.mongodb:casbah-gridfs_2.10, 1
com.github.detro:phantomjsdriver, 11
org.mongodb:casbah-gridfs_2.11, 1
org.flywaydb.flyway-test-extensions:flyway-spring3-test, 1
${project.groupId}:yajco-annotation-processor, 1
org.jclouds.provider:rackspace-cloudservers-uk, 6
com.github.lucarosellini:kina-commons, 1
${jdbc.dependency.groupId}:${jdbc.dependency.artifactId}, 2
com.buschmais.jqassistant.plugin:jqassistant.plugin.javaee6, 3
com.weiglewilczek.slf4s:slf4s_2.9.1, 4
org.jvnet.hudson.dtkit:dtkit-default-tusar-hudson, 1
org.webjars:bin-check, 10
se.vgregion.commons-util:commons-util-core-bc-composite-security, 1
org.mobicents.diameter:jdiameter-ha-api, 3
${project.groupId}:apacheds-protocol-dhcp, 3
environ:environ, 2
org.apache.nifi:nifi-administration, 7
org.jboss.arquillian.testenricher:arquillian-testenricher-msc, 1
io.wcm:io.wcm.testing.wcm-io-mock.sling, 1
org.skinny-framework:skinny-mailer_2.11, 2
org.apache.activemq:activemq-spring, 35
org.skinny-framework:skinny-mailer_2.10, 2
org.apache.geronimo.gshell:gshell-whisper, 4
xdoclet:xdoclet-wsee-module, 1
${project.groupId}:mwa-mongo, 1
org.ow2.jonas.jpaas.apache-manager:jk-manager-api, 1
net.east301:java-keyring, 1
org.subscript-lang:scala-library, 3
org.apache.sling:maven-launchpad-plugin, 1
org.mod4j.org.eclipse.ui:ide, 3
org.kaazing:gateway.server, 12
org.codehaus.modello:modello-plugin-jpox, 1
org.eclipse.hudson.main:maven3-slavebundle, 1
net.sf.grinder:grinder-core, 1
org.ops4j.pax.jdbc:pax-jdbc-derby, 3
de.rrze:jpwgen, 2
org.everit.osgi:org.everit.osgi.credential.encryptor.api, 1
${project.groupId}:mapstruct-common, 2
xalan:xalan, 10433
org.objectweb.fractal.juliac:juliac-jdt, 18
maven-taglib:maven-taglib-plugin, 1
org.apache.wicket:wicket-spring, 10
org.copper-engine:copper-monitoring-client, 1
org.aperteworkflow:scripting, 1
com.ibm.websphere.as:wssec, 1
org.hibernate:hibernate-commons-annotations, 102
nz.net.osnz.lmz:lmz-stencil, 1
com.twitter:finagle-stream_2.9.2, 1
org.codehaus.groovy.maven:gmaven-plugin, 1
${project.groupId}:confluence-api, 1
org.jboss.jbossts.jta:narayana-jta, 3
com.watchrabbit:rabbit-executor, 1
org.codehaus.sonar.sslr-squid-bridge:sslr-squid-bridge, 6
org.springframework.roo:org.springframework.roo.addon.web.mvc.controller, 11
org.wicketstuff:objectautocomplete, 1
it.sauronsoftware:ftp4j, 1
com.googlecode.jaitools:zonalstats, 1
org.kaazing:kaaz-net.api, 1
org.jvirtanen.nassau:nassau, 2
net.sf.wsag4j:wsag4j-security, 3
${project.groupId}:jadort-api, 1
org.xcmis:xcmis-search-model, 5
org.springframework.ldap:spring-ldap-ldif-core, 132
com.sun.enterprise:config-types, 1
com.squeakysand:squeakysand-jcr, 1
org.bouncycastle:bcmail-jdk15on, 8
info.hoang8f:android-segmented, 1
com.amazonaws:amazon-kinesis-client, 1
com.thinwire:thinwire, 1
dk.eobjects.metamodel:MetaModel-openoffice, 2
org.apache.maven.archiva:archiva-artifact-converter, 2
org.jvnet.ogc:sos-v_1_0_0-schema, 2
org.glassfish.external.trinidad:trinidad-build, 3
org.ow2.jonas:jonas-carol-registry-ant, 1
org.nuiton:nuiton-decorator, 3
org.restlet.gwt:org.restlet.ext.xml, 1
fr.irit.smac.thirdparty.edu.gmu.cs:mason, 1
org.springframework.integration:spring-integration-amqp, 8
org.apache.karaf.features:org.apache.karaf.features.command, 20
${project.groupId}:axon-core, 6
com.liferay:aQute.bnd, 1
org.paxml:PaxmlAll, 1
net.sourceforge.writexml:writexml, 1
io.sphere.sdk.jvm:play-java-client_2.10, 2
${project.groupId}:jpegtran, 1
org.apache.james:james-server-mailbox-adapter, 1
org.mortbay.jetty:test-container-initializer, 1
play:anorm_2.10, 1
org.apache.maven.surefire:surefire, 1
com.twitter:ostrich, 1
com.twitter:util-logging_2.9.2, 32
org.glassfish.main.admingui.connector:gf-admingui-connector, 3
org.mortbay.jetty:cometd-server, 2
org.qsardb.cargo:pmml, 6
org.friendularity:org.friendularity.demo.spec.connection, 1
com.github.tntim96:JSCover, 1
org.apache.geronimo.specs:geronimo-ejb_3.0_spec, 48
com.expedia.tesla:tesla-schema, 2
org.codehaus.plexus.registry:plexus-registry-api, 55
io.sphere.sdk.jvm:integration-test-lib_2.10, 1
com.github.scopt:scopt_${scala.version}, 1
sk.seges.corpis:corpis-application-scaffold-model, 44
${project.groupId}:gwtp-dispatch-rpc-shared, 3
fr.velossity.osgi:iPOJOServiceProvider, 1
org.wicketstuff:push-cometd, 1
com.vii.brillien:streamline, 3
de.eonas.portal.demo:jshandler, 1
org.ow2.jasmine:jasmine-event-api, 25
org.kaazing:gateway.client.java.api, 2
org.primefaces.themes:dark-hive, 3
net.fwbrasil:activate-prevalent_2.10, 1
net.sf.jasperreports:jasperreports, 39
${scijava-common.groupId}:scijava-common, 1
com.google.dexmaker:dexmaker-dx, 14607
org.jvnet.hudson.plugins.gcal:gdata-client, 1
org.hisrc.juneloop:juneloop-schema-jnlp-v_6_0, 1
org.ow2.util.metadata:metadata-common-api, 146
commons-attributes:commons-attributes-compiler, 461
org.apache.jackrabbit:oak-solr-osgi, 1
org.sonatype.spice:cometd-java-asynchttpclient, 2
org.geolatte:geolatte-geom, 99
${project.groupId}:rhq-core-plugin-api, 1
org.objectweb.fractal.juliac.osgi:juliac-osgi-opt-oo, 8
org.jukito:jukito, 3
com.impetus.ilabs.build:pmd-config, 1
org.glassfish.jms:jms-core, 3
org.scalariform:scalariform_${scala.version}, 1
org.drombler.commons:drombler-commons-client-docking, 2
net.sf.docbook:docbook-xml, 14515
org.kuali.ole:ole-solr-client, 1
org.hudsonci.plugins:jdom-shaded-library, 1
org.jvnet.ogc:iso-19139-d_2006_05_04-schema, 2
com.github.safrain:remote-gsh-server, 1
net.sf.ehcache.internal:ehcache-terracotta-bootstrap, 2
org.realityforge.gwt.property-source:gwt-property-source, 1
org.openl.rules:org.openl.rules.webstudio, 1
org.apache.sling:org.apache.sling.launchpad.base, 3
io.fabric8:kubernetes-template, 1
org.apache.servicemix.geronimo:servicemix-service, 1
${project.groupId}:apiman-distro-db, 1
ca.uhn.hapi:hapi-structures-v251, 1
org.cyclopsgroup:doorman-api, 1
org.codehaus.redback.components.cache:spring-cache-api, 20
org.jboss.mod_cluster:mod_cluster-container-jbossweb, 1
com.edmodo:cropper, 1
org.json4s:muster-core_2.11, 17
org.json4s:muster-core_2.10, 2
org.eclipse.equinox:javax.servlet.jsp, 1
com.cosmicpush:push-server-plugin-ses, 2
${project.groupId}:sfmf4j-api, 1
com.trg:trg-search-hibernate, 18
ca.eandb.jdcp:jdcp-core, 1
org.apache.myfaces.extensions.validator.component-support-modules:myfaces-extval-generic-support, 1
org.scalatra.scalate:scalate-web_2.10, 2
org.codehaus.fabric3.api:commonj, 1745
org.scalatra.scalate:scalate-web_2.11, 2
org.eclipse.ui.ide:application, 1
com.54chen:paoding-rose-scanning, 3
com.tourapp.tour:com.tourapp.tour.profile.screen, 2
org.kevoree.modeling:org.kevoree.modeling.java2typescript, 2
com.cedarsoft.serialization:test-utils, 4
org.jmockring:jmockring, 1
org.mortbay.jetty:jetty-naming, 147
net.sf.beaver:beaver-rt, 1
io.motown.chargingstation-configuration:chargingstation-configuration-view-model, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-webmvc, 3
at.newmedialab.ldpath:ldpath-core-bundle, 10
com.netflix.feign:feign-sax, 3
com.jivesoftware.os.tasmo:tasmo-event-api, 5
org.codehaus.openxma:org.openxma.dsl.platform, 2
